data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
3065685,108,BUR744,744.0,2000-07-27,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,"Ruyigi Commune in Ruyigi Province [western Burundi] was targeted by assailants. A man was killed, another disappeared and three people were wounded, while 20 homes were burnt down.",1,1550419456,BDI
2924742,108,BUR741,741.0,2000-07-26,2000,1,Strategic development,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (16),Kinama,-3.3339,29.3766,1,Agence France Presse,International,Armed men wearing military uniforms have looted around thirty homes in a predominantly Hutu district of Bujumbura.,0,1548448984,BDI
3065686,108,BUR742,742.0,2000-07-26,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Butezi,Nkongwe,Nkongwe,-3.3875,30.1311,1,All Africa,Regional,"A young girl was killed and three other people seriously injured by armed gangs bullets in Nkongwe, Butezi Commune in the western part of Ruyigi Province (east).",1,1550419456,BDI
3065687,108,BUR740,740.0,2000-07-25,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bubanza,Mpanda,Murengeza,Kigwati,-3.2069,29.3731,1,All Africa,Regional,"Rebels kill 3 civilians in Kigwati District, Kanyosha Zone [southern Bujumbura], Bujumbura town.",3,1550419456,BDI
3065688,108,BUR739,739.0,2000-07-25,2000,1,Remote violence,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Gisuru,Gisuru,Gisuru,-3.4585,30.4981,1,All Africa,Regional,Rebels mortar-shelled Gisuru Commune in Ruyigi Province. The military brigade headquarters and the market place were particularly targeted. Three people died and a number of others were wounded slightly.,3,1550419456,BDI
3065689,108,BUR736,736.0,2000-07-24,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Gisuru,Gisuru,Gisuru,-3.4585,30.4981,1,All Africa,Regional,"A group of rebels from Tanzania attacked the chief town of Gisuru Commune, four kilometres from the Tanzanian border, in Ruyigi Province causing major damage.",0,1550419456,BDI
3065690,108,BUR737,737.0,2000-07-24,2000,1,Battle-No change of territory,PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Kamenge,-3.3581,29.3993,1,All Africa,Regional,"FNL [National Liberation Forces, Hutu rebel group] genocidal militants from Tenga Mutimbuzi, Bujumbura-Rural, attacked Kamenge and Kinama zones.",0,1550419456,BDI
3065691,108,BUR738,738.0,2000-07-24,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Ruyigi,Nyabitsinda,Nyabitsinda,Nyabitsinda,-3.5620,30.2788,1,All Africa,Regional,"Rebels and government forces clash in Nyabitsinda Commune [Ruyigi Province], on Nyamitukwe Hill which is nicknamed ""Bujumbura Camp"".",0,1550419456,BDI
3065692,108,BUR732,732.0,2000-07-22,2000,1,Violence against civilians,Military Forces of Burundi (1996-2005),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Ruyigi,Butaganzwa1,Muriza,Butaganzwa,-3.5694,30.1406,1,All Africa,Regional,"54 civilians were killed brutally in Butaganzwa Commune, Ruyigi Province (southern Burundi) by men in uniforms. These civilians were killed because they reportedly refused to go to a government-controlled regroupment camp.(the government claimed they w",54,1550419456,BDI
3065693,108,BUR733,733.0,2000-07-22,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Muyinga,Muyinga,Kavumu,Gikwiye,-2.6950,30.4300,1,All Africa,Regional,"Fifty people were killed by rebels on the hills of Nyamuyuga and Gikwiye, Butaganzwa Commune in Ruyigi Province [southeastern Burundi].",50,1550419456,BDI
3065694,108,BUR734,734.0,2000-07-22,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Muyinga,Muyinga,Kavumu,Gikwiye,-2.6950,30.4300,1,All Africa,Regional,"Rebels besieged Gikwiye and Nyamiyaga hills, Muriza zone, Butaganzwa Commune, Ruyigi Province, stealing anything coming their way (food commodities, kitchen ustensils, money, clothes, etc.) before killing, according to survivors, more than 50 people.",50,1550419456,BDI
3065695,108,BUR735,735.0,2000-07-22,2000,1,Strategic development,Military Forces of Burundi (1996-2005),,1,,,0,10,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"Movement of forces: Operation launched by government troops in Mutambu sector, Kabezi [Commune], where FNL rebels are particularly active.",0,1550419456,BDI
2924789,108,BUR731,731.0,2000-07-21,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Mutimbuzi,Tenga,Tenga,-3.3056,29.4153,1,Agence France Presse,International,Government forces clash with rebels along the RN9 road in the Tenga-Muzinga-Kivoga area.,0,1548448984,BDI
2924795,108,BUR729,729.0,2000-07-20,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Mutimbuzi,Tenga,Tenga,-3.3056,29.4153,1,Agence France Presse,International,Government forces clash with rebels along the RN9 road in the Tenga-Muzinga-Kivoga area.,0,1548448984,BDI
3065697,108,BUR730,730.0,2000-07-20,2000,1,Battle-No change of territory,PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bubanza,Rugazi,Muzinda,Muzinda,-3.2617,29.4206,1,All Africa,Regional,Clash between FNL rebels and Government troops. FNL destroy the government position.,0,1550419456,BDI
3065698,108,BUR728,728.0,2000-07-19,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Kinyinya,Kinyinya,Kirungu,-3.5886,30.3113,1,All Africa,Regional,"Two people were killed in Kirungu Hills near the township of Nyabitsinda Commune, Ruyigi Province, when they fell into an ambush laid by a rebel group.",2,1550419456,BDI
3065699,108,BUR727,727.0,2000-07-19,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Sporadic clashes between rebels and the government forces in Kayogoro.,0,1550419456,BDI
3065705,108,BUR726,726.0,2000-07-15,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,12 rebels were killed in fighting at Buhema [southeastern Burundi] where a [rebel military] company [French: compagnie] had managed to entrench itself.,6,1550419456,BDI
3065706,108,BUR725,725.0,2000-07-14,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,"A van belonging to the Ruyigi Rural Resource Management Project which was on its way to Bujumbura, fell into an ambush laid by rebels. The tragedy occurred at Marambia in Butaganzwa Commune. 4 people were shot resulting in the death of one.",1,1550419456,BDI
3065707,108,BUR724,724.0,2000-07-14,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,12 rebels were killed in fighting at Buhema [southeastern Burundi] where a [rebel military] company [French: compagnie] had managed to entrench itself.,6,1550419456,BDI
3065708,108,BUR722,722.0,2000-07-11,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Muha,N.A. (20),Musaga,-3.4158,29.3747,1,All Africa,Regional,Rebels attacked Musaga Zone [south Bujumbura]. Two people were killed in Gikoto District and one person was also killed in Gitaramuka. Fourteen cows and one sheep were stolen,2,1550419456,BDI
3065709,108,BUR723,723.0,2000-07-11,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,All Africa,Regional,"Rebels attacked Caroli Masseroni [phonetic], the Bwarangabo parish priest, who is of Italian origin, injuring him on the head with gunfire.",0,1550419456,BDI
2924880,108,BUR719,719.0,2000-07-10,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Associated Press Newswires,National,Rebels attack Gikono near Bujumbura shooting dead two children and a man before fleeing with 15 head of cattle.,3,1548448984,BDI
3065711,108,BUR720,720.0,2000-07-10,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,"Clashes continued over the weekend at Nyenkara and Buhema [in Kayogoro]. According to military sources three of their soldiers were killed and two others wounded, adding that the rebels had lost many men, but did not provide figures. Local farmers said t",3,1550419456,BDI
3065712,108,BUR721,721.0,2000-07-10,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Rumonge,Rumonge,Kagongo,Kizuka,-3.8586,29.3887,1,All Africa,Regional,Minor clashes were reported at Kizuka between rebels and government soldiers where two rebels were said to have been killed.,2,1550419456,BDI
3065715,108,BUR718,718.0,2000-07-08,2000,1,Violence against civilians,PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Muha,N.A. (14),Ruziba,-3.4583,29.3597,1,All Africa,Regional,"Two people were killed and two others, including an old woman, injured after an FNL [National Liberation Forces] rebel attack in Ruziba [Bujumbura-Rural], around 10 km south of Bujumbura.",2,1550419456,BDI
3060688,108,BUR717,717.0,2000-07-05,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Rutana,Giharo,Giharo,Giharo,-3.7791,30.2348,1,AFP,International,Intensive fighting continues in and around Giharo Commune between rebel and government forces.,0,1550419450,BDI
3065717,108,BUR716,716.0,2000-07-05,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Gitega,Nyanrusange,Gatwaro,Gatwaro,-3.6117,29.8072,1,All Africa,Regional,Rebels laid an ambush on a Dyna pick-up in Gatwaro area of Gatabo Zone where three civilians aboard the pick-up died. The vehicle was burnt.,3,1550419456,BDI
3065718,108,BUR715,715.0,2000-07-04,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Ruyigi,Butaganzwa1,Muriza,Butaganzwa,-3.5694,30.1406,1,All Africa,Regional,Rebels launch surprise attack on Butaganzwa Commune.,0,1550419456,BDI
3065721,108,BUR714,714.0,2000-07-03,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,Rebels hijacked a vehicle and all its occupants along the Bujumbura-Rumonge [southwestern Burundi] road near Mutumba. The event took place near the Kabezi Communal Secondary school.,0,1550419456,BDI
3065723,108,BUR713,713.0,2000-07-02,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Five people had been killed in a rebel ambush on the Bujumbura-Bugarama road [to the northeast of Bujumbura town], at a place commonly known as ""Chez Busigo"". The vehicle was set on fire and only those passengers who fled survived.",5,1550419456,BDI
3065725,108,BUR711,711.0,2000-07-01,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Gitega,Makebuko,Makebuko,Makebuko,-3.6028,30.0006,1,All Africa,Regional,Rebels attempt to regain Makebuko and Itaba areas. 6 rebels killed.,6,1550419456,BDI
3065726,108,BUR712,712.0,2000-07-01,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Rutana,Giharo,Nkanka,Muhafu,-3.9000,30.1833,1,All Africa,Regional,"In Giharo, the Muhafu Sector had come under attack from government forces. According to a source in the fifth military region, the attack was aimed at the rebels who travel to and fro between Giharo and Kayogoro. He said that several rebels had been kill",3,1550419456,BDI
3065727,108,BUR710,710.0,2000-07-01,2000,1,Remote violence,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Rutana,Giharo,Giharo,Giharo,-3.7791,30.2348,1,All Africa,Regional,"Burundi armys heavy artillery bombarded rebel positions at Giharo, killing dozens of rebels many of whom were left scattered on the ground. 2 soldiers killed and 5 wounded in the operation.",26,1550419456,BDI
3065729,108,BUR709,709.0,2000-06-30,2000,1,Strategic development,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Rutana,Giharo,Kabingo,Rubaho,-3.8583,30.2186,1,All Africa,Regional,Rebels burned a vehicle in Rubaho.,0,1550419456,BDI
3065730,108,BUR707,707.0,2000-06-29,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Gitega,Gitega,Rubamvyi,Cene,-3.4611,30.0083,1,All Africa,Regional,Government offensive continued within the triangle Buhenyi-Musengi-Cene where 22 rebels were killed and three soldiers wounded.,22,1550419456,BDI
3065731,108,BUR708,708.0,2000-06-29,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Muyinga,Muyinga,Rusengo,Musenga,-2.9045,30.3257,1,All Africa,Regional,Fighting continued into Musenga and Mubuga where the weakened rebel forces withdrew towards Giharo.,0,1550419456,BDI
3065732,108,BUR701,701.0,2000-06-28,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Rutana,Gitanga,Kazeba,Bukemba,-3.9833,29.9181,1,All Africa,Regional,"In Bukemba Commune in Butare zone, violence was reported on Wednesday, targetting health structures. Medicines were stolen, the Communal college was ransacked together with the teaching premises. One civilian was killed and professors lodgings burned, o",1,1550419456,BDI
3065733,108,BUR705,705.0,2000-06-28,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Rebels killed two civilians and injured two others in an ambush on a truck belonging to two businessmen from Kayogoro (Makamba Province) [in eastern Burundi].,2,1550419456,BDI
3065734,108,BUR700,700.0,2000-06-28,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Gitega,Gitega,Kimanama,Buga,-3.4166,30.0167,1,All Africa,Regional,"Mopping up exercises by the government forces in Buga, Misurura, Kizura, Ndenzwa and Baraga.",0,1550419456,BDI
3065735,108,BUR702,702.0,2000-06-28,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Ruyigi,Butezi,Kirasira,Butezi,-3.4228,30.1517,1,All Africa,Regional,Fighting has been reported by locals in Butezi zone in Itaba Commune from where the rebels are trying to regain the Imoso Region. They burnt several buildings.,0,1550419456,BDI
3065736,108,BUR703,703.0,2000-06-28,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Rutana,Giharo,Gatonga,Gatonga,-3.9389,30.1906,1,All Africa,Regional,"Security forces in Gatonga, Giharo Commune attacked rebels that had early that day ambushed civilian vehicles nearby. Four rebels killed.",4,1550419456,BDI
3065737,108,BUR704,704.0,2000-06-28,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Fighting between rebels and government forces in Kayogoro Commune in Makamba Province.,0,1550419456,BDI
3065738,108,BUR706,706.0,2000-06-28,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Ruyigi,Ruyigi,Rutimbura,Rutonganikwa,-3.4755,30.2011,1,All Africa,Regional,"Fighting at Rutonganika, Buga, Murenda and Wuba has forced the rebels either to withdraw towards Cene or merge with the civilian populations of Ruyengo in Gishubi and in Makebuko.",0,1550419456,BDI
