,Header,Tag,Dataset_name,Index
4884,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-fji.csv.CSV,932
4885,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-fji.csv.CSV,932
4886,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-fji.csv.CSV,932
4887,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-fji.csv.CSV,932
4888,F: Unknown,#affected+f+other,unhcr-demographics-residing-fji.csv.CSV,932
4889,F: Total,#affected+f+total,unhcr-demographics-residing-fji.csv.CSV,932
4890,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-fji.csv.CSV,932
4891,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-fji.csv.CSV,932
4892,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-fji.csv.CSV,932
4893,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-fji.csv.CSV,932
4894,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-fji.csv.CSV,932
4895,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-fji.csv.CSV,932
4896,M: Unknown,#affected+m+other,unhcr-demographics-residing-fji.csv.CSV,932
4897,M: Total,#affected+m+total,unhcr-demographics-residing-fji.csv.CSV,932
4898,Overall total,#affected+all+total,unhcr-demographics-residing-fji.csv.CSV,932
4899,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-fji.csv.CSV,933
4900,Origin,#country+origin,unhcr-resettlement-originating-fji.csv.CSV,933
4901,Year,#date+year,unhcr-resettlement-originating-fji.csv.CSV,933
4902,Value,#affected,unhcr-resettlement-originating-fji.csv.CSV,933
4903,Year,#date+year,unhcr-demographics-residing-fin.csv.CSV,934
4904,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-fin.csv.CSV,934
4905,Location Name,#loc+name,unhcr-demographics-residing-fin.csv.CSV,934
4906,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-fin.csv.CSV,934
4907,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-fin.csv.CSV,934
4908,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-fin.csv.CSV,934
4909,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-fin.csv.CSV,934
4910,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-fin.csv.CSV,934
4911,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-fin.csv.CSV,934
4912,F: Unknown,#affected+f+other,unhcr-demographics-residing-fin.csv.CSV,934
4913,F: Total,#affected+f+total,unhcr-demographics-residing-fin.csv.CSV,934
4914,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-fin.csv.CSV,934
4915,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-fin.csv.CSV,934
4916,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-fin.csv.CSV,934
4917,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-fin.csv.CSV,934
4918,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-fin.csv.CSV,934
4919,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-fin.csv.CSV,934
4920,M: Unknown,#affected+m+other,unhcr-demographics-residing-fin.csv.CSV,934
4921,M: Total,#affected+m+total,unhcr-demographics-residing-fin.csv.CSV,934
4922,Overall total,#affected+all+total,unhcr-demographics-residing-fin.csv.CSV,934
4923,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-residing-fin.csv.CSV,935
4924,Origin,#country+origin,unhcr-resettlement-residing-fin.csv.CSV,935
4925,Year,#date+year,unhcr-resettlement-residing-fin.csv.CSV,935
4926,Value,#affected,unhcr-resettlement-residing-fin.csv.CSV,935
4927,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-fin.csv.CSV,936
4928,Origin,#country+origin,unhcr-resettlement-originating-fin.csv.CSV,936
4929,Year,#date+year,unhcr-resettlement-originating-fin.csv.CSV,936
4930,Value,#affected,unhcr-resettlement-originating-fin.csv.CSV,936
4931,Year,#date+year,unhcr-demographics-residing-fra.csv.CSV,937
4932,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-fra.csv.CSV,937
4933,Location Name,#loc+name,unhcr-demographics-residing-fra.csv.CSV,937
4934,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-fra.csv.CSV,937
4935,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-fra.csv.CSV,937
4936,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-fra.csv.CSV,937
4937,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-fra.csv.CSV,937
4938,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-fra.csv.CSV,937
4939,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-fra.csv.CSV,937
4940,F: Unknown,#affected+f+other,unhcr-demographics-residing-fra.csv.CSV,937
4941,F: Total,#affected+f+total,unhcr-demographics-residing-fra.csv.CSV,937
4942,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-fra.csv.CSV,937
4943,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-fra.csv.CSV,937
4944,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-fra.csv.CSV,937
4945,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-fra.csv.CSV,937
4946,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-fra.csv.CSV,937
4947,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-fra.csv.CSV,937
4948,M: Unknown,#affected+m+other,unhcr-demographics-residing-fra.csv.CSV,937
4949,M: Total,#affected+m+total,unhcr-demographics-residing-fra.csv.CSV,937
4950,Overall total,#affected+all+total,unhcr-demographics-residing-fra.csv.CSV,937
4951,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-residing-fra.csv.CSV,938
4952,Origin,#country+origin,unhcr-resettlement-residing-fra.csv.CSV,938
4953,Year,#date+year,unhcr-resettlement-residing-fra.csv.CSV,938
4954,Value,#affected,unhcr-resettlement-residing-fra.csv.CSV,938
4955,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-fra.csv.CSV,939
4956,Origin,#country+origin,unhcr-resettlement-originating-fra.csv.CSV,939
4957,Year,#date+year,unhcr-resettlement-originating-fra.csv.CSV,939
4958,Value,#affected,unhcr-resettlement-originating-fra.csv.CSV,939
4959,Year,#date+year,unhcr-demographics-residing-gab.csv.CSV,940
4960,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-gab.csv.CSV,940
4961,Location Name,#loc+name,unhcr-demographics-residing-gab.csv.CSV,940
4962,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-gab.csv.CSV,940
4963,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-gab.csv.CSV,940
4964,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-gab.csv.CSV,940
4965,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-gab.csv.CSV,940
4966,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-gab.csv.CSV,940
4967,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-gab.csv.CSV,940
4968,F: Unknown,#affected+f+other,unhcr-demographics-residing-gab.csv.CSV,940
4969,F: Total,#affected+f+total,unhcr-demographics-residing-gab.csv.CSV,940
4970,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-gab.csv.CSV,940
4971,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-gab.csv.CSV,940
4972,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-gab.csv.CSV,940
4973,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-gab.csv.CSV,940
4974,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-gab.csv.CSV,940
4975,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-gab.csv.CSV,940
4976,M: Unknown,#affected+m+other,unhcr-demographics-residing-gab.csv.CSV,940
4977,M: Total,#affected+m+total,unhcr-demographics-residing-gab.csv.CSV,940
4978,Overall total,#affected+all+total,unhcr-demographics-residing-gab.csv.CSV,940
4979,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-gab.csv.CSV,941
4980,Origin,#country+origin,unhcr-resettlement-originating-gab.csv.CSV,941
4981,Year,#date+year,unhcr-resettlement-originating-gab.csv.CSV,941
4982,Value,#affected,unhcr-resettlement-originating-gab.csv.CSV,941
4983,Year,#date+year,unhcr-demographics-residing-gmb.csv.CSV,942
4984,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-gmb.csv.CSV,942
4985,Location Name,#loc+name,unhcr-demographics-residing-gmb.csv.CSV,942
4986,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-gmb.csv.CSV,942
4987,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-gmb.csv.CSV,942
4988,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-gmb.csv.CSV,942
4989,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-gmb.csv.CSV,942
4990,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-gmb.csv.CSV,942
4991,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-gmb.csv.CSV,942
4992,F: Unknown,#affected+f+other,unhcr-demographics-residing-gmb.csv.CSV,942
4993,F: Total,#affected+f+total,unhcr-demographics-residing-gmb.csv.CSV,942
4994,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-gmb.csv.CSV,942
4995,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-gmb.csv.CSV,942
4996,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-gmb.csv.CSV,942
4997,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-gmb.csv.CSV,942
4998,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-gmb.csv.CSV,942
4999,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-gmb.csv.CSV,942
5000,M: Unknown,#affected+m+other,unhcr-demographics-residing-gmb.csv.CSV,942
5001,M: Total,#affected+m+total,unhcr-demographics-residing-gmb.csv.CSV,942
5002,Overall total,#affected+all+total,unhcr-demographics-residing-gmb.csv.CSV,942
5003,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-gmb.csv.CSV,943
5004,Origin,#country+origin,unhcr-resettlement-originating-gmb.csv.CSV,943
5005,Year,#date+year,unhcr-resettlement-originating-gmb.csv.CSV,943
5006,Value,#affected,unhcr-resettlement-originating-gmb.csv.CSV,943
5007,Year,#date+year,unhcr-demographics-residing-geo.csv.CSV,944
5008,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-geo.csv.CSV,944
5009,Location Name,#loc+name,unhcr-demographics-residing-geo.csv.CSV,944
5010,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-geo.csv.CSV,944
5011,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-geo.csv.CSV,944
5012,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-geo.csv.CSV,944
5013,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-geo.csv.CSV,944
5014,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-geo.csv.CSV,944
5015,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-geo.csv.CSV,944
5016,F: Unknown,#affected+f+other,unhcr-demographics-residing-geo.csv.CSV,944
5017,F: Total,#affected+f+total,unhcr-demographics-residing-geo.csv.CSV,944
5018,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-geo.csv.CSV,944
5019,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-geo.csv.CSV,944
5020,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-geo.csv.CSV,944
5021,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-geo.csv.CSV,944
5022,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-geo.csv.CSV,944
5023,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-geo.csv.CSV,944
5024,M: Unknown,#affected+m+other,unhcr-demographics-residing-geo.csv.CSV,944
5025,M: Total,#affected+m+total,unhcr-demographics-residing-geo.csv.CSV,944
5026,Overall total,#affected+all+total,unhcr-demographics-residing-geo.csv.CSV,944
5027,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-geo.csv.CSV,945
5028,Origin,#country+origin,unhcr-resettlement-originating-geo.csv.CSV,945
5029,Year,#date+year,unhcr-resettlement-originating-geo.csv.CSV,945
5030,Value,#affected,unhcr-resettlement-originating-geo.csv.CSV,945
5031,Year,#date+year,unhcr-demographics-residing-deu.csv.CSV,946
5032,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-deu.csv.CSV,946
5033,Location Name,#loc+name,unhcr-demographics-residing-deu.csv.CSV,946
5034,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-deu.csv.CSV,946
5035,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-deu.csv.CSV,946
5036,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-deu.csv.CSV,946
5037,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-deu.csv.CSV,946
5038,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-deu.csv.CSV,946
5039,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-deu.csv.CSV,946
5040,F: Unknown,#affected+f+other,unhcr-demographics-residing-deu.csv.CSV,946
5041,F: Total,#affected+f+total,unhcr-demographics-residing-deu.csv.CSV,946
5042,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-deu.csv.CSV,946
5043,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-deu.csv.CSV,946
5044,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-deu.csv.CSV,946
5045,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-deu.csv.CSV,946
5046,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-deu.csv.CSV,946
5047,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-deu.csv.CSV,946
5048,M: Unknown,#affected+m+other,unhcr-demographics-residing-deu.csv.CSV,946
5049,M: Total,#affected+m+total,unhcr-demographics-residing-deu.csv.CSV,946
5050,Overall total,#affected+all+total,unhcr-demographics-residing-deu.csv.CSV,946
5051,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-deu.csv.CSV,947
5052,Origin,#country+origin,unhcr-resettlement-originating-deu.csv.CSV,947
5053,Year,#date+year,unhcr-resettlement-originating-deu.csv.CSV,947
5054,Value,#affected,unhcr-resettlement-originating-deu.csv.CSV,947
5055,Year,#date+year,unhcr-demographics-residing-gha.csv.CSV,948
5056,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-gha.csv.CSV,948
5057,Location Name,#loc+name,unhcr-demographics-residing-gha.csv.CSV,948
5058,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-gha.csv.CSV,948
5059,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-gha.csv.CSV,948
5060,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-gha.csv.CSV,948
5061,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-gha.csv.CSV,948
5062,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-gha.csv.CSV,948
5063,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-gha.csv.CSV,948
5064,F: Unknown,#affected+f+other,unhcr-demographics-residing-gha.csv.CSV,948
5065,F: Total,#affected+f+total,unhcr-demographics-residing-gha.csv.CSV,948
5066,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-gha.csv.CSV,948
5067,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-gha.csv.CSV,948
5068,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-gha.csv.CSV,948
5069,Male 12-17,#affected+m+adolescents+age12_17,unhcr-demographics-residing-gha.csv.CSV,948
5070,Male 18-59,#affected+m+adults+age18_59,unhcr-demographics-residing-gha.csv.CSV,948
5071,Male 60+,#affected+m+elderly+age60plus,unhcr-demographics-residing-gha.csv.CSV,948
5072,M: Unknown,#affected+m+other,unhcr-demographics-residing-gha.csv.CSV,948
5073,M: Total,#affected+m+total,unhcr-demographics-residing-gha.csv.CSV,948
5074,Overall total,#affected+all+total,unhcr-demographics-residing-gha.csv.CSV,948
5075,Country / territory of asylum/residence,#country+asylum,unhcr-resettlement-originating-gha.csv.CSV,949
5076,Origin,#country+origin,unhcr-resettlement-originating-gha.csv.CSV,949
5077,Year,#date+year,unhcr-resettlement-originating-gha.csv.CSV,949
5078,Value,#affected,unhcr-resettlement-originating-gha.csv.CSV,949
5079,Year,#date+year,unhcr-demographics-residing-grc.csv.CSV,950
5080,Country / territory of asylum/residence,#country+residence,unhcr-demographics-residing-grc.csv.CSV,950
5081,Location Name,#loc+name,unhcr-demographics-residing-grc.csv.CSV,950
5082,Female 0-4,#affected+f+children+age0_4,unhcr-demographics-residing-grc.csv.CSV,950
5083,Female 5-11,#affected+f+children+age5_11,unhcr-demographics-residing-grc.csv.CSV,950
5084,Female 5-17,#affected+f+children+age5_17,unhcr-demographics-residing-grc.csv.CSV,950
5085,Female 12-17,#affected+f+adolescents+age12_17,unhcr-demographics-residing-grc.csv.CSV,950
5086,Female 18-59,#affected+f+adults+age18_59,unhcr-demographics-residing-grc.csv.CSV,950
5087,Female 60+,#affected+f+elderly+age60plus,unhcr-demographics-residing-grc.csv.CSV,950
5088,F: Unknown,#affected+f+other,unhcr-demographics-residing-grc.csv.CSV,950
5089,F: Total,#affected+f+total,unhcr-demographics-residing-grc.csv.CSV,950
5090,Male 0-4,#affected+m+children+age0_4,unhcr-demographics-residing-grc.csv.CSV,950
5091,Male 5-11,#affected+m+children+age5_11,unhcr-demographics-residing-grc.csv.CSV,950
5092,Male 5-17,#affected+m+children+age5_17,unhcr-demographics-residing-grc.csv.CSV,950
